intent_id,strategy_decision_id,signal_close_utc,decision_time_utc,execution_time_utc,split,strategy_reason,target_weight,pre_trade_equity_cad,requested_delta_cad,rebalance_band_cad,outcome,trade_id,remaining_btc_after_attempt
intent_ac8f5ee4abefa31381095e00,d1861f3ce4a9899bb2d2c3fb0dadcb9de31c5ad1d380d3220cceb184c099ccdc,2018-12-31T00:00:00Z,2018-12-31T00:15:00Z,2018-12-31T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_a80dcd116969beb05851259c,17ebeeb96221555702075ef2bfb98fca7a62865b4dfec255e4a8da006aca40a3,2019-01-01T00:00:00Z,2019-01-01T00:15:00Z,2019-01-01T00:19:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_fc8de42da9a0e343069737cf,18a85ebe69438cae2ba575f55d4169f0a09c55875b45147e3c0e15840fba4056,2019-01-02T00:00:00Z,2019-01-02T00:15:00Z,2019-01-02T00:20:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_ed97eb4c6d38d730dc7ea0cd,10182aa6bacb46c3e502449458a3a52996dd91aec216eb1dc436e147036dbeb9,2019-01-03T00:00:00Z,2019-01-03T00:15:00Z,2019-01-03T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_3cb143f9999f16fcdc2b8d13,459e1389926d9d8356cc42faa71718ed2d7af5403dcb73833608ea8d9e72615d,2019-01-04T00:00:00Z,2019-01-04T00:15:00Z,2019-01-04T00:15:00Z,development,non_positive_momentum,0,1000,0,50,no_fill_reference_unavailable,,
intent_b4ed620f24a464cbc36ef3c3,fb1d843fff64fce696115ad3c7f3425df3b0bb3cabb01274b08f3413d47c216f,2019-01-05T00:00:00Z,2019-01-05T00:15:00Z,2019-01-05T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_d40c2a3a959dfbade762c7cd,0033354f7c2b64751a96133446a65cea43fb596b10d88a7b2cea7e405f79cd0d,2019-01-06T00:00:00Z,2019-01-06T00:15:00Z,2019-01-06T00:17:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_fca2b10e5365aeb0633e2471,fcd5efe1b0c03a89fb734a23021906ed9f2c513dee4f589427c96209b5f8cefc,2019-01-07T00:00:00Z,2019-01-07T00:15:00Z,2019-01-07T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_cd939048203e4708fd3631e6,4d5eb928b2b442028de0caaa714d91eeb7a991f2bd7fccd7bb51c5638d6e18f0,2019-01-08T00:00:00Z,2019-01-08T00:15:00Z,2019-01-08T00:15:00Z,development,non_positive_momentum,0,1000,0,50,no_fill_reference_unavailable,,
intent_16d0794ce850a7f6fa9fa401,7a9a57035071525bc210badf2eddfc0f0dbbc5f445233f147f6326fc0b1f5245,2019-01-09T00:00:00Z,2019-01-09T00:15:00Z,2019-01-09T00:18:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_99028219d5a468859cc839c6,a712297e4a628af8b2844afea971dc5dfe5253e06176a9d5d42e7aa8840ee7f0,2019-01-10T00:00:00Z,2019-01-10T00:15:00Z,2019-01-10T00:19:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_e47d1c092338e88d6ed92e5a,781e8b2ba235922a5da7f44e63a1c9ef9af10875895d98f53fce0034f2057ed7,2019-01-11T00:00:00Z,2019-01-11T00:15:00Z,2019-01-11T00:18:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_4f6a3836ee0affe248174e58,a824a79c969af8e71e6b0591d56ee585ef756dc78907d1a3714c9c4b0be758c5,2019-01-12T00:00:00Z,2019-01-12T00:15:00Z,2019-01-12T00:18:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_53519891ff51fd275d25eb69,5dd7c6675f72123800a9feff229193e227bfee00dae2b5db7106c2571de426fe,2019-01-13T00:00:00Z,2019-01-13T00:15:00Z,2019-01-13T00:20:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_bca1c7fd54b6fef227dd5ca6,7709b857d8ef318807a81ed163589c6ad62d0cf2d0b302528430ed828bb3216e,2019-01-14T00:00:00Z,2019-01-14T00:15:00Z,2019-01-14T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_ecd0b8cffeb3ce62fbfa5d44,a14a6f8b4b7938e6ecc9926209e79fa96346c32c28c20b996656ad2584771e26,2019-01-15T00:00:00Z,2019-01-15T00:15:00Z,2019-01-15T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_d514b00ac7ed7e334e057c3d,704d8e5274ddfe458854a7d3353d1029a49dcf2ae260185f3ebb21e23484bfe5,2019-01-16T00:00:00Z,2019-01-16T00:15:00Z,2019-01-16T00:17:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_2936ba94a8cc4cba737d54ae,1b24cc48d02d3c4c5dadebf40dbb83afc53b1cb5d7b1a2ebfbb3e428049bb244,2019-01-17T00:00:00Z,2019-01-17T00:15:00Z,2019-01-17T00:18:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_10a6fd46ef6c87fdeeff671b,f5aa45228abb7918b51e38ec43f563b4eb4ae5bc1ef98e59623c254b2f01d9bd,2019-01-18T00:00:00Z,2019-01-18T00:15:00Z,2019-01-18T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_7dfcc1ef7a76c1a63072e275,15c42161db2a2ab91c13577f20afffc2e762d50c1e09fb21a983c23067601c89,2019-01-19T00:00:00Z,2019-01-19T00:15:00Z,2019-01-19T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_0f37ad6b6967dce43056b571,3db4e0a947b744512af2168862a5ef6d3f345280b1d53ec0b9eee720e709a789,2019-01-20T00:00:00Z,2019-01-20T00:15:00Z,2019-01-20T00:20:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_ede9cb396887d3d3506e837d,fb230396753a15a59a38092edc3dc9c4722841d5ddf5733099f734e08653992a,2019-01-21T00:00:00Z,2019-01-21T00:15:00Z,2019-01-21T00:15:00Z,development,non_positive_momentum,0,1000,0,50,no_fill_reference_unavailable,,
intent_7be082a39a25104fd2e9de8e,3dad44837c235043d3782d024d2af18103ced8e1a70b45b9887031d3b40a2749,2019-01-22T00:00:00Z,2019-01-22T00:15:00Z,2019-01-22T00:17:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_37c862230a13eef2e35557b5,2a356b4e3bdb2f22db935e1e26d9b0dde08188a0040c9de2ddb30850db96bbb5,2019-01-23T00:00:00Z,2019-01-23T00:15:00Z,2019-01-23T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_56eb5ac88888add0d5b49eba,f17e58ede984dac8b9e2270eb0ea81cd94ded63d99dcb59eefd66ca4047471af,2019-01-24T00:00:00Z,2019-01-24T00:15:00Z,2019-01-24T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_7e574d3db8843c508e357d9b,5bb37a823f3fa9d329d10137e4542c9f8ea378c94d6a735e2169927f0e505e42,2019-01-25T00:00:00Z,2019-01-25T00:15:00Z,2019-01-25T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_c844396d46ea62ec77fc3fa3,ca02c89c26f38813cd7e2ddca2d36e9a4e6a65a0b78ac7f07423b7c4b8f20a95,2019-01-26T00:00:00Z,2019-01-26T00:15:00Z,2019-01-26T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_1d4180ba3f23fff76d151c12,a3fe9688865fd59f41307dd90aa53727ff6e203423ad1096e01366730261deb3,2019-01-27T00:00:00Z,2019-01-27T00:15:00Z,2019-01-27T00:20:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_7246057e24c6e1818b0bfb58,ff596c1e5706a1893675dc995ebd9ee765a3300f8b0e5c7f31251cbc01e6797d,2019-01-28T00:00:00Z,2019-01-28T00:15:00Z,2019-01-28T00:17:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_d77afd669b1bce5ae3df3b24,1590e14b146e35731f9420683293d6d9a5da5fe0612c4cea96d75e4362824370,2019-01-29T00:00:00Z,2019-01-29T00:15:00Z,2019-01-29T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_23a22e839d71d669c0cec34f,cf2c93eb1b13f83685876df58145d887d098f365e515cea8dd972fcd090faae1,2019-01-30T00:00:00Z,2019-01-30T00:15:00Z,2019-01-30T00:18:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_63a6494f9fca30a84f6e38c4,179814b89b3b55ade8ab6e3d1f87708a255f94e80c81ef6ec3eadb710cc96df7,2019-01-31T00:00:00Z,2019-01-31T00:15:00Z,2019-01-31T00:15:00Z,development,non_positive_momentum,0,1000,0,50,no_fill_reference_unavailable,,
intent_1cf7c5a6c539f9c0ab94ea32,8c3e036f5482fe757c778ff6bbd5a0560ddd9e6a1b87f6a29ad58bc2fc769d97,2019-02-01T00:00:00Z,2019-02-01T00:15:00Z,2019-02-01T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_396a450117c69445754b2a5b,96ba2d49b2a23e1aaa5aba0246ba37e7a0ee821feadfcd662fff2d7976434d70,2019-02-02T00:00:00Z,2019-02-02T00:15:00Z,2019-02-02T00:17:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_8f7e188f5aa636c88f2e6ffb,e67e1f670f9ef14dc3fb2e0d2dd83f4ca73e1a17386dd6d07952b006493458da,2019-02-03T00:00:00Z,2019-02-03T00:15:00Z,2019-02-03T00:18:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_df0000d89c408b97347212f3,8bd940f8955efef929e78b90a47efedc1091273350c1a00f448a672054125f43,2019-02-04T00:00:00Z,2019-02-04T00:15:00Z,2019-02-04T00:19:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_94cf4db97792deceacfde78e,d908e41260208865a2cb5e2bc82596679427bf4cd77ec1d202250ac2a4ad1c15,2019-02-05T00:00:00Z,2019-02-05T00:15:00Z,2019-02-05T00:15:00Z,development,non_positive_momentum,0,1000,0,50,no_fill_reference_unavailable,,
intent_71f87bf185aa516a3f48a0d0,3a343c8f4d3fb1c261c0fdba67f6e6e10edc4568482ce4db01a972de66fecdf6,2019-02-06T00:00:00Z,2019-02-06T00:15:00Z,2019-02-06T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_c65329a49b3e1e8ca6de6ac8,37e5c468d57b6bdcd392dba3b96bc172a03390ea920a01481d3700e5f1916766,2019-02-07T00:00:00Z,2019-02-07T00:15:00Z,2019-02-07T00:19:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_489447c48e5d2b64468e7ff1,2562ce581d35a3535b42646db209e1802d55447abe555751bbf6fec2c8fd1d59,2019-02-08T00:00:00Z,2019-02-08T00:15:00Z,2019-02-08T00:15:00Z,development,non_positive_momentum,0,1000,0,50,no_fill_reference_unavailable,,
intent_f6ab5e9225373bc278b085c3,398b8731a4c4e7c219bf04dcf8c9f3e859bc6f2130257979dbc01202c030ac3b,2019-02-09T00:00:00Z,2019-02-09T00:15:00Z,2019-02-09T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_ce8be22edf354e6a1d743f0c,a2018bc7a65d70e0f4209b8956feb461a397eeb31aeab90ecd6cb1d67ab13747,2019-02-10T00:00:00Z,2019-02-10T00:15:00Z,2019-02-10T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_f17e2dd6aa5874b0ed7e039b,d9b5cb9c726c458c898f5fc0f786941a6c25a0749c28e8444d10f040677c7388,2019-02-11T00:00:00Z,2019-02-11T00:15:00Z,2019-02-11T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_12975164a2a2f48a8974b908,b6f78c6424ba2d8fd798fe54194cc6bfae944f22ebbc37462bd0eac634503208,2019-02-12T00:00:00Z,2019-02-12T00:15:00Z,2019-02-12T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_97c84a44ba54838b6fa8b504,899c27be3bcb2754b2c7cbf9696d3a94f52a7dc9ed134dda92092ced0d31978c,2019-02-13T00:00:00Z,2019-02-13T00:15:00Z,2019-02-13T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_cfc1f7e813dbd26ba8251585,0b86ef6d2193fdccd3562ddce874483b6b5c96b809b09034716066a55379a6eb,2019-02-14T00:00:00Z,2019-02-14T00:15:00Z,2019-02-14T00:17:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_c4c38a04fb92d4ff6a5cdc1a,f4e264ee89317fa0d9ccc0c040279b33fb9313b3416460f78469d471761b7662,2019-02-15T00:00:00Z,2019-02-15T00:15:00Z,2019-02-15T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_c6e5d432ea4afcea05a9ac30,ffd1cf63740e207840d3d683df0ef413f575da76a86d5f1d5b2c587efe42fd95,2019-02-16T00:00:00Z,2019-02-16T00:15:00Z,2019-02-16T00:19:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_78bb8ff263b0d21bd9f0d47f,2d11ccdc125452df0992d4ccf16e75f0be71b9c19d77b0d7e0037e63a7c1309d,2019-02-17T00:00:00Z,2019-02-17T00:15:00Z,2019-02-17T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_6aa1fd8ada66ac2faf7f72df,85475b8f8a41fefe1a834aaa65941ce475392a9f16abd1ca0a2b1d1798d22eb2,2019-02-18T00:00:00Z,2019-02-18T00:15:00Z,2019-02-18T00:17:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_7b659eb97cf312ae3482a0a9,41c06ad3c101386505e6c4176215e57d0b9b6edfc95dbbf673f606f09b1b533b,2019-02-19T00:00:00Z,2019-02-19T00:15:00Z,2019-02-19T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_df0844eeb3333a9bd786b3a2,86b5a0b680c9e58cd12ab1066dc963c3a25c63e5105161f075e9c766695e630e,2019-02-20T00:00:00Z,2019-02-20T00:15:00Z,2019-02-20T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_2fe13d42fb03b58d5be75c01,b9ded419974b2b61c2f874d45dc895e352d2212ce3fdd8c6253b0d3722235257,2019-02-21T00:00:00Z,2019-02-21T00:15:00Z,2019-02-21T00:15:00Z,development,non_positive_momentum,0,1000,0,50,no_fill_reference_unavailable,,
intent_bd7f1c988991720393c99bc6,f0ab6f630627a29582511998549ca8c8f23176d54739415543b2a7528fc82728,2019-02-22T00:00:00Z,2019-02-22T00:15:00Z,2019-02-22T00:20:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_73615dea516f0e4241565e40,074ec61028e38c846e37ed8816f53a59c7b587d1fcbe7ccd01ef6ab2901fefc6,2019-02-23T00:00:00Z,2019-02-23T00:15:00Z,2019-02-23T00:18:00Z,development,below_trend,0,1000,0,50,within_band,,
intent_0321674b1a46d69fdc6270e3,c337688972f7603a8b552c8d6f5a8a83eb3eaeb607438fa3b27eb1682e9469a9,2019-02-24T00:00:00Z,2019-02-24T00:15:00Z,2019-02-24T00:18:00Z,development,below_trend,0,1000,0,50,within_band,,
intent_669bea1ef7dd205583268ed3,c6489696b0b2ab5600ae9ed55321830130a4f4484e7f537f2af1aee5776fd8f8,2019-02-25T00:00:00Z,2019-02-25T00:15:00Z,2019-02-25T00:16:00Z,development,below_trend,0,1000,0,50,within_band,,
intent_023dd137f5f63e9ac296788e,089c24966b9f5c05f3b58b37ccee54f66f21a2b5811ea36138e6d2e4e0a0c098,2019-02-26T00:00:00Z,2019-02-26T00:15:00Z,2019-02-26T00:16:00Z,development,below_trend,0,1000,0,50,within_band,,
intent_398153a6430d82723a777f07,751393cd2110fe9279b45dd39080e79216275deb63765ba2cdadf4f654a20f69,2019-02-27T00:00:00Z,2019-02-27T00:15:00Z,2019-02-27T00:15:00Z,development,non_positive_momentum,0,1000,0,50,no_fill_reference_unavailable,,
intent_cebbabde6fa009ecc66195fc,dafa290edf58beea9b62de54f1bef7a21e5c9cd6436fd386a0167a9591b4525d,2019-02-28T00:00:00Z,2019-02-28T00:15:00Z,2019-02-28T00:15:00Z,development,non_positive_momentum,0,1000,0,50,no_fill_reference_unavailable,,
intent_427a0d15a4aa82b35d0f81b1,417cb5d4393523fddb86abdd4a9b99937a06fe677d59da3f82ae89621c90b475,2019-03-01T00:00:00Z,2019-03-01T00:15:00Z,2019-03-01T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_94494d86139026dcb3591348,41a075a5dc70a5f6840f143a60e0671199680dccc5bb405285dc85b67128cd00,2019-03-02T00:00:00Z,2019-03-02T00:15:00Z,2019-03-02T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_5e06a59a013794052fd8936e,c4ba1854eeed035332fb8be39a854313fc30c5fde12ae636a16588a7ebcafdc3,2019-03-03T00:00:00Z,2019-03-03T00:15:00Z,2019-03-03T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_d1d1e5b731fa8fdecf2ba257,4a4af86111e44ffee49ceebc5cc345e58ac492e302f3f88f63fd66ee82d2cbd1,2019-03-04T00:00:00Z,2019-03-04T00:15:00Z,2019-03-04T00:19:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_eb48390156b1057e6881600b,145078c933eb61299f0152832f3b0b72f355c5dd656a8805bb820cd83a5324ee,2019-03-05T00:00:00Z,2019-03-05T00:15:00Z,2019-03-05T00:17:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_7755ffd9aaeb5a80f4dc44d5,e531f3de6a31415d4e30121d853255177df441f99ac166d3e3e32c3990be8626,2019-03-06T00:00:00Z,2019-03-06T00:15:00Z,2019-03-06T00:16:00Z,development,below_trend,0,1000,0,50,within_band,,
intent_7a68a919decb48a64b136c1e,0f96ba23b61e43bbb03d52386058c8bae1e535a5042a78add38c2039deb8865e,2019-03-07T00:00:00Z,2019-03-07T00:15:00Z,2019-03-07T00:15:00Z,development,below_trend,0,1000,0,50,no_fill_reference_unavailable,,
intent_d882978d6e6124a46409eb98,aa6f9fcfff41aec29ee25f821c8c66bb6fffdf0b8a139e13897da962b44dd6bf,2019-03-08T00:00:00Z,2019-03-08T00:15:00Z,2019-03-08T00:17:00Z,development,below_trend,0,1000,0,50,within_band,,
intent_0e32034fb071827afc0a0c0b,32c757c04e6710d9eb2cd3d9b424c75d883a34549ff99e4f5df774f00da235fc,2019-03-09T00:00:00Z,2019-03-09T00:15:00Z,2019-03-09T00:15:00Z,development,below_trend,0,1000,0,50,no_fill_reference_unavailable,,
intent_69b86ba6a436e19dc3269d78,7b38993792587dae32acf8116fb72907908b250d9a1598761119462eebed573d,2019-03-10T00:00:00Z,2019-03-10T00:15:00Z,2019-03-10T00:15:00Z,development,below_trend,0,1000,0,50,no_fill_reference_unavailable,,
intent_cc30c55137b99056eaf79379,8f76235e7486bf4d5f1b6646e1c55a28765ae6629b54bf3ca3a7c4129c8b46b4,2019-03-11T00:00:00Z,2019-03-11T00:15:00Z,2019-03-11T00:15:00Z,development,below_trend,0,1000,0,50,no_fill_reference_unavailable,,
intent_fb628d514f2d665b92fdfe7b,6499511b6b3374a42f5329076ac2623163731cdb5559dbc5eabd4cfbe2d4b705,2019-03-12T00:00:00Z,2019-03-12T00:15:00Z,2019-03-12T00:16:00Z,development,below_trend,0,1000,0,50,within_band,,
intent_2da75647f37da0e9a156c36b,4147b6c40803643931df59c62a702c08deaff929435d5bead275c99e13956709,2019-03-13T00:00:00Z,2019-03-13T00:15:00Z,2019-03-13T00:15:00Z,development,below_trend,0,1000,0,50,no_fill_reference_unavailable,,
intent_03eedaec54ff7e123d95b436,95fb8e224dca961ff3259deb1390d5247848e0de7ee21e33b3cf54d7dee46513,2019-03-14T00:00:00Z,2019-03-14T00:15:00Z,2019-03-14T00:17:00Z,development,below_trend,0,1000,0,50,within_band,,
intent_32c28f9dc0e383f7dc7ce846,59665ed7452678c34c688fb1f6562150808fe1bc40747318d9bfe5582e1aebbe,2019-03-15T00:00:00Z,2019-03-15T00:15:00Z,2019-03-15T00:15:00Z,development,below_trend,0,1000,0,50,no_fill_reference_unavailable,,
intent_045a84d1121f46d04dc50a0b,de0323ce9142da9c9f016f68e2813324f0695e1584fb273c73908f4a37478230,2019-03-16T00:00:00Z,2019-03-16T00:15:00Z,2019-03-16T00:17:00Z,development,below_trend,0,1000,0,50,within_band,,
intent_5770b8ca3407e6268231483f,58c2a5a7f3ea32e9c2d9a1bae331baf4fd2c77c737ebb68bca13e702222e70ed,2019-03-17T00:00:00Z,2019-03-17T00:15:00Z,2019-03-17T00:18:00Z,development,below_trend,0,1000,0,50,within_band,,
intent_437414bae248a95d3ae05524,0abe11700fe9ffdffb16038c7deebbc761e64b0ab08fb3b13dd5238946bc034d,2019-03-18T00:00:00Z,2019-03-18T00:15:00Z,2019-03-18T00:16:00Z,development,below_trend,0,1000,0,50,within_band,,
intent_55d57c284fc1995bb81c727d,1e750695e2b040b81536d769694750fad3dd0e45ad625c542f25173380f25af5,2019-03-19T00:00:00Z,2019-03-19T00:15:00Z,2019-03-19T00:16:00Z,development,below_trend,0,1000,0,50,within_band,,
intent_04807ac7715eb89aeb802ba3,0307b2b6b8c2f852710fd000356e11d614af0e5438096e85ebc630ffc6bbaf11,2019-03-20T00:00:00Z,2019-03-20T00:15:00Z,2019-03-20T00:17:00Z,development,below_trend,0,1000,0,50,within_band,,
intent_fc20aca5603e6e7bc97bd6b7,4cd39c818a66295f9844568e384dd02cf008eaa43e41a43c5e25e7f652e433e7,2019-03-21T00:00:00Z,2019-03-21T00:15:00Z,2019-03-21T00:17:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_f1b4005d7c5a772d43d7d8d4,5e1e1de3754d742bd6433e83b39f64a2e1fe4de4ce24ac2c171588338b8f3b11,2019-03-22T00:00:00Z,2019-03-22T00:15:00Z,2019-03-22T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_0d088cbd543923f1b5578ad3,045d159afaefa204bd0504270e24531741b2932c984b4bae34130146c8b9879a,2019-03-23T00:00:00Z,2019-03-23T00:15:00Z,2019-03-23T00:15:00Z,development,non_positive_momentum,0,1000,0,50,no_fill_reference_unavailable,,
intent_44a190a6504330a8fbd0a4e3,416e4db5d9487ca2c264bbd01024b8d16fc96c86737e19a85c8b0232d07f0c16,2019-03-24T00:00:00Z,2019-03-24T00:15:00Z,2019-03-24T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_6a70a556b6973bd58c8f7906,34ab24ae47d03a04a4c01440614ba7ccb0644a8a5b432ba737f6e7fa2b068045,2019-03-25T00:00:00Z,2019-03-25T00:15:00Z,2019-03-25T00:17:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_21ca64e8e59423c653dfc127,6c7dde32fae131eda56359abf05e9faace4f0e847d967826e9645e12abcf8b5b,2019-03-26T00:00:00Z,2019-03-26T00:15:00Z,2019-03-26T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_f8c42b0b46f5cd6994b85177,ca378435e6ed971b5a41f8d01f24db3acae66d8d8463c879449003a0b66609ba,2019-03-27T00:00:00Z,2019-03-27T00:15:00Z,2019-03-27T00:16:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_8225f07c9f7fe0ce363afcfb,df31d26c2261186c5c87ffa40fa6684b60fcffd831234364b442abeff39017f0,2019-03-28T00:00:00Z,2019-03-28T00:15:00Z,2019-03-28T00:17:00Z,development,below_trend,0,1000,0,50,within_band,,
intent_ac58ffdb820bfea717ae85fd,e606e765f5a97f4b195c361b006f6a38964db9aa8a899cb2149facd0bafc7d00,2019-03-29T00:00:00Z,2019-03-29T00:15:00Z,2019-03-29T00:17:00Z,development,non_positive_momentum,0,1000,0,50,within_band,,
intent_9387046462eef96c284840ff,10b7d7e0e1a1a9ed2ff681d6ebd31eb743255c46fb2c3024acd0eec01b1d3f3e,2019-03-30T00:00:00Z,2019-03-30T00:15:00Z,2019-03-30T00:16:00Z,development,below_trend,0,1000,0,50,within_band,,
intent_87fca910142ad8f2b04951d3,26ac9b1d2cd3cea3012e2316265b446b0dc88c686b0645590ce2c67756c7f90f,2019-03-31T00:00:00Z,2019-03-31T00:15:00Z,2019-03-31T00:19:00Z,development,below_trend,0,1000,0,50,within_band,,
intent_7ab14a78281c7683e0ea0fcb,f2b61c26a1f6c7facd6b2416c0604c64e3ebd47103f3a579b5c810a1a03e99cb,2019-04-01T00:00:00Z,2019-04-01T00:15:00Z,2019-04-01T00:16:00Z,development,below_trend,0,1000,0,50,within_band,,
intent_f9f5c2a3cdbcdcb2cad9e43a,7f52c7ad935935435405eafb9b05e2996773bf44727f2fc9ecc40625881b4d6e,2019-04-02T00:00:00Z,2019-04-02T00:15:00Z,2019-04-02T00:16:00Z,development,below_trend,0,1000,0,50,within_band,,
intent_748cf4c1d8e7f71672a72007,8e8500f943a2d58214b6a51b91dae74463f589b938b426aab08b8300e4f6cb41,2019-04-03T00:00:00Z,2019-04-03T00:15:00Z,2019-04-03T00:17:00Z,development,long_signal,0.4216207638195189024164300847,1000,421.6207638195189024164300847,50,buy,trade_21a0eb64d62d77b8cd56ec1c,
intent_adbb0d7ca6d06829bfb3fff1,d578d478d35fb7426c2f16cceb1627246e657519295754b4d8dcae21c56014dc,2019-04-04T00:00:00Z,2019-04-04T00:15:00Z,2019-04-04T00:16:00Z,development,long_signal,0.4262425790912654711691081681,993.489410177792,0.6922201922181897269635548,50,within_band,,
intent_cbbf1308974baffc5780f8c5,4c536dc0ca404a6de9ec4ac4b5b9fd12a5180c03966cbeba7af7396845a717cc,2019-04-05T00:00:00Z,2019-04-05T00:15:00Z,2019-04-05T00:17:00Z,development,long_signal,0.4275510690693068165601106351,992.6845512,2.4529317901130388920741536,50,within_band,,
intent_91697f4c3b9648cbcf2cb63a,f81c621f75c497cddc694b18dc47a35c6f65393366bf87a0a23a4be2f0f5850e,2019-04-06T00:00:00Z,2019-04-06T00:15:00Z,2019-04-06T00:17:00Z,development,long_signal,0.4168829211270995662470778137,1011.249085327104,-18.9624707728653238963869005,50.5624542663552,within_band,,
intent_9f534a5ce464f1fad851395b,1d3fdce8712bbcb8c118c2d4eaea01b0372f55b99fafff57bf6a2441974de250,2019-04-07T00:00:00Z,2019-04-07T00:15:00Z,2019-04-07T00:15:00Z,development,long_signal,0.4351369707363456111657752652,1010.358462687744,0,50.5179231343872,no_fill_reference_unavailable,,
intent_02b0bf512a2cea09f49f5867,55c7ee174b5abd3eead040b65a810df7de5365432ebc7d0dc3ccd93bdaa508e1,2019-04-08T00:00:00Z,2019-04-08T00:15:00Z,2019-04-08T00:16:00Z,development,long_signal,0.4176018908521511203113153461,1019.04038412032,-22.7730509810039756245961874,50.952019206016,within_band,,
